DATE,XCoord,FLOOD
30/6/2012,565799.8189,No
30/6/2012,565812.5591,No
30/6/2012,565834.3564,No
30/6/2012,565844.5556,No
30/6/2012,565871.2151,No
30/6/2012,565888.4538,No
30/6/2012,565914.9453,No
30/6/2012,565933.3252,No
30/6/2012,566005.8443,No
30/6/2012,566034.3932,No
30/6/2012,566185.1315,No
30/6/2012,566235.6512,No
30/6/2012,566253.4437,No
30/6/2012,566431.171,No
30/6/2012,566572.5231,No
30/6/2012,566574.7881,No
30/6/2012,566794.2624,No
30/6/2012,566899.4081,No
30/6/2012,566932.4759,No
30/6/2012,566966.8866,No
30/6/2012,567036.4573,No
30/6/2012,567067.9187,No
30/6/2012,567107.1427,No
30/6/2012,567121.6913,No
30/6/2012,567147.9339,No
30/6/2012,567169.6379,No
30/6/2012,567280.5973,No
30/6/2012,567344.9669,No
30/6/2012,567475.7128,No
30/6/2012,567546.6111,No
30/6/2012,567564.0293,No
30/6/2012,567575.1802,No
30/6/2012,567609.5504,No
30/6/2012,567637.0453,No
30/6/2012,567683.2766,No
30/6/2012,567696.3507,No
30/6/2012,567709.2682,No
30/6/2012,567717.5065,No
30/6/2012,567746.3693,No
30/6/2012,567750.8424,No
30/6/2012,567802.7606,No
30/6/2012,567819.474,No
30/6/2012,567821.5485,No
30/6/2012,567852.2337,No
30/6/2012,567887.5888,No
30/6/2012,567890.8234,No
30/6/2012,567988.6114,No
30/6/2012,568035.235,No
30/6/2012,568039.8789,No
30/6/2012,568101.0838,No
30/6/2012,568118.6383,No
30/6/2012,568134.8674,No
30/6/2012,568144.1718,No
30/6/2012,568145.1513,No
30/6/2012,568183.6504,No
30/6/2012,568201.0146,No
30/6/2012,568244.6449,No
30/6/2012,568295.2788,No
30/6/2012,568362.6494,No
30/6/2012,568435.0299,No
30/6/2012,568437.8011,No
30/6/2012,568486.2955,No
30/6/2012,568503.7924,No
30/6/2012,568597.3683,No
30/6/2012,568654.071,No
30/6/2012,568661.1696,No
30/6/2012,568668.5833,No
30/6/2012,568865.5841,No
30/6/2012,568876.4897,No
30/6/2012,568882.8282,No
30/6/2012,568899.0344,No
30/6/2012,568929.6937,No
30/6/2012,569047.129,No
30/6/2012,569102.4798,No
30/6/2012,569103.0729,No
30/6/2012,569112.6761,No
30/6/2012,569113.1888,No
30/6/2012,569122.491,No
30/6/2012,569348.1914,No
30/6/2012,569386.7969,No
30/6/2012,569449.7551,No
30/6/2012,569557.4025,No
30/6/2012,569595.016,No
30/6/2012,569680.6907,No
30/6/2012,569693.8199,No
30/6/2012,569704.5452,No
30/6/2012,569709.1771,No
30/6/2012,569850.693,No
30/6/2012,569899.7103,No
30/6/2012,569935.6026,No
30/6/2012,569935.7633,No
30/6/2012,569995.8841,No
30/6/2012,570000.3221,No
30/6/2012,570047.6133,No
30/6/2012,570072.2299,No
30/6/2012,570195.0809,No
30/6/2012,570308.1214,No
30/6/2012,570337.6794,No
30/6/2012,570364.7363,No
30/6/2012,570409.4687,No
30/6/2012,570489.5601,No
30/6/2012,570637.8949,No
30/6/2012,570689.829,No
30/6/2012,570721.2722,No
30/6/2012,570758.5205,No
30/6/2012,570823.412,No
30/6/2012,570876.1064,No
30/6/2012,571146.0586,No
30/6/2012,571233.0667,No
30/6/2012,571271.885,No
30/6/2012,571379.2981,No
30/6/2012,571406.7754,No
30/6/2012,571412.8988,No
30/6/2012,571450.3252,No
30/6/2012,571524.2333,No
30/6/2012,571805.1674,No
30/6/2012,571816.6557,No
30/6/2012,571914.3255,No
30/6/2012,571955.1386,No
30/6/2012,571969.3127,No
30/6/2012,572107.1548,No
30/6/2012,572144.1951,No
30/6/2012,572324.5763,No
30/6/2012,572337.7591,No
30/6/2012,572360.5842,No
30/6/2012,572490.6266,No
30/6/2012,572528.4092,No
30/6/2012,572556.7182,No
30/6/2012,572563.1287,No
30/6/2012,572570.1052,No
30/6/2012,572585.7709,No
30/6/2012,572639.2809,No
30/6/2012,572659.179,No
30/6/2012,572679.7855,No
30/6/2012,572768.1174,No
30/6/2012,572808.9338,No
30/6/2012,572809.419,No
30/6/2012,572901.1468,No
30/6/2012,572927.3069,No
30/6/2012,572946.8152,No
30/6/2012,573006.7914,No
30/6/2012,573037.2269,No
30/6/2012,573095.5351,No
30/6/2012,573222.1989,No
30/6/2012,573238.0595,No
30/6/2012,573344.4534,No
30/6/2012,573347.1638,No
30/6/2012,573348.9371,No
30/6/2012,573369.815,No
30/6/2012,573371.7777,No
30/6/2012,573403.2317,No
30/6/2012,573417.1007,No
30/6/2012,573417.9075,No
30/6/2012,573460.6724,No
30/6/2012,573484.4323,No
30/6/2012,573514.3257,No
30/6/2012,573550.9614,No
30/6/2012,573581.555,No
30/6/2012,573615.606,No
30/6/2012,573618.9707,No
30/6/2012,573658.1851,No
30/6/2012,573671.1829,No
30/6/2012,573710.2268,No
30/6/2012,573739.7329,No
30/6/2012,573801.1832,No
30/6/2012,573807.3985,No
30/6/2012,573813.0849,No
30/6/2012,573819.612,No
30/6/2012,573825.2699,No
30/6/2012,573848.7047,No
30/6/2012,573873.826,No
30/6/2012,573904.6945,No
30/6/2012,573960.2949,No
30/6/2012,574004.0907,No
30/6/2012,574019.2942,No
30/6/2012,574033.9086,No
30/6/2012,574070.2766,No
30/6/2012,574241.6158,No
30/6/2012,574257.1482,No
30/6/2012,574258.2239,No
30/6/2012,574333.9211,No
30/6/2012,574335.8861,No
30/6/2012,574391.7188,No
30/6/2012,574392.2302,No
30/6/2012,574426.9401,No
30/6/2012,574585.4401,No
30/6/2012,574601.324,No
30/6/2012,574610.1415,No
30/6/2012,574632.7032,No
30/6/2012,574635.1803,No
30/6/2012,574723.2603,No
30/6/2012,574817.111,No
30/6/2012,574839.6394,No
30/6/2012,574845.5126,No
30/6/2012,575051.4392,No
30/6/2012,575130.3769,No
30/6/2012,575231.0126,No
30/6/2012,575262.2883,No
30/6/2012,575267.7292,No
30/6/2012,575310.6918,No
30/6/2012,575326.2831,No
30/6/2012,575390.3733,No
30/6/2012,575418.9294,No
30/6/2012,575429.045,No
30/6/2012,575501.2567,No
30/6/2012,575529.8707,No
30/6/2012,575562.715,No
30/6/2012,575567.0557,No
30/6/2012,575587.1754,No
30/6/2012,575684.6104,No
30/6/2012,575718.7562,No
30/6/2012,575800.5992,No
30/6/2012,575865.3938,No
30/6/2012,575939.0731,No
30/6/2012,576024.7727,No
30/6/2012,576191.5791,No
30/6/2012,576230.9204,No
30/6/2012,576233.7576,No
30/6/2012,576240.4712,No
30/6/2012,576255.9726,No
30/6/2012,576271.1476,No
30/6/2012,576298.0619,No
30/6/2012,576316.0979,No
30/6/2012,576337.4149,No
30/6/2012,576379.3992,No
30/6/2012,576490.4595,No
30/6/2012,576491.1202,No
30/6/2012,576511.7263,No
30/6/2012,576525.9687,No
30/6/2012,576555.6209,No
30/6/2012,576562.0175,No
30/6/2012,576581.8278,No
30/6/2012,576594.8205,No
30/6/2012,576625.9666,No
30/6/2012,576647.696,No
30/6/2012,576661.9959,No
30/6/2012,576677.5749,No
30/6/2012,576697.1803,No
30/6/2012,576698.4217,No
30/6/2012,576734.2762,No
30/6/2012,576800.8606,No
30/6/2012,576940.2634,No
30/6/2012,576944.1884,No
30/6/2012,576950.0226,No
30/6/2012,576971.2429,No
30/6/2012,576996.0596,No
30/6/2012,577028.6702,No
30/6/2012,577063.791,No
30/6/2012,577064.4497,No
30/6/2012,577080.1705,No
30/6/2012,577096.4932,No
30/6/2012,577133.6206,No
30/6/2012,577139.9934,No
30/6/2012,577147.45,No
30/6/2012,577219.6234,No
30/6/2012,577248.3159,No
30/6/2012,577333.0712,No
30/6/2012,577348.9203,No
30/6/2012,577360.5715,No
30/6/2012,577367.1158,No
30/6/2012,577382.9917,No
30/6/2012,577513.3058,No
30/6/2012,577541.8035,No
30/6/2012,577560.9767,No
30/6/2012,577602.11,No
30/6/2012,577631.3778,No
30/6/2012,577650.9654,No
30/6/2012,577652.9509,No
30/6/2012,577665.4334,No
30/6/2012,577670.9344,No
30/6/2012,577690.1791,No
30/6/2012,577716.5028,No
30/6/2012,577724.3486,No
30/6/2012,577725.316,No
30/6/2012,577731.9378,No
30/6/2012,577741.2424,No
30/6/2012,577791.1335,No
30/6/2012,577828.2583,No
30/6/2012,577840.5604,No
30/6/2012,577851.9888,No
30/6/2012,577942.0174,No
30/6/2012,577958.7179,No
30/6/2012,577962.9764,No
30/6/2012,578015.6958,No
30/6/2012,578036.9396,No
30/6/2012,578045.701,No
30/6/2012,578047.2837,No
30/6/2012,578059.8197,No
30/6/2012,578059.8423,No
30/6/2012,578164.3221,No
30/6/2012,578227.3044,No
30/6/2012,578249.4306,No
30/6/2012,578276.4886,No
30/6/2012,578279.3772,No
30/6/2012,578383.4056,No
30/6/2012,578412.1741,No
30/6/2012,578419.0612,No
30/6/2012,578448.204,No
30/6/2012,578464.5742,No
30/6/2012,578465.8824,No
30/6/2012,578482.9259,No
30/6/2012,578483.5748,No
30/6/2012,578488.8364,No
30/6/2012,578493.7536,No
30/6/2012,578511.3427,No
30/6/2012,578531.8721,No
30/6/2012,578534.5419,No
30/6/2012,578555.049,No
30/6/2012,578562.9431,No
30/6/2012,578648.3075,No
30/6/2012,578654.0223,No
30/6/2012,578697.6603,No
30/6/2012,578722.2169,No
30/6/2012,578736.9413,No
30/6/2012,578738.5524,No
30/6/2012,578760.7973,No
30/6/2012,578771.5924,No
30/6/2012,578853.1824,No
30/6/2012,578994.0843,No
30/6/2012,579030.3084,No
30/6/2012,579117.6624,No
30/6/2012,579154.6727,No
30/6/2012,579157.1088,No
30/6/2012,579213.4349,No
30/6/2012,579254.0974,No
30/6/2012,579299.1027,No
30/6/2012,579338.5,No
30/6/2012,579402.6552,No
30/6/2012,579406.0473,No
30/6/2012,579445.1851,No
30/6/2012,579472.3274,No
30/6/2012,579531.9186,No
30/6/2012,579561.8139,No
30/6/2012,579574.7104,Yes
30/6/2012,579599.0355,No
30/6/2012,579694.8563,No
30/6/2012,579701.2456,No
30/6/2012,579709.1934,No
30/6/2012,579885.9996,No
30/6/2012,579895.9315,No
30/6/2012,579913.8088,No
30/6/2012,579967.1481,No
30/6/2012,580001.0336,No
30/6/2012,580027.8007,No
30/6/2012,580066.6822,No
30/6/2012,580133.99,No
30/6/2012,580190.7787,No
30/6/2012,580299.789,No
30/6/2012,580350.7478,No
30/6/2012,580376.4339,No
30/6/2012,580490.545,No
30/6/2012,580573.5546,No
30/6/2012,580611.7999,No
30/6/2012,580629.6479,No
30/6/2012,580775.5038,No
30/6/2012,581066.383,No
30/6/2012,581099.5384,No
30/6/2012,581101.3754,No
30/6/2012,581220.251,No
30/6/2012,581240.4165,No
30/6/2012,581285.2835,No
30/6/2012,581374.7535,No
30/6/2012,581384.754,No
30/6/2012,581513.8552,No
30/6/2012,581651.8321,No
30/6/2012,581807.0734,No
30/6/2012,581823.9529,No
30/6/2012,581901.9257,No
30/6/2012,581969.6798,No
30/6/2012,582154.1646,No
30/6/2012,582384.8977,No
30/6/2012,582416.3034,No
30/6/2012,582531.097,No
30/6/2012,582579.1216,No
30/6/2012,582779.6535,No
30/6/2012,582782.056,No
30/6/2012,582993.5065,No
30/6/2012,583063.7226,No
30/6/2012,583197.8052,No
30/6/2012,583335.6446,No
30/6/2012,583365.7413,No
30/6/2012,583537.8282,No
30/6/2012,583601.5989,No
30/6/2012,583740.2866,No
30/6/2012,583792.957,No
30/6/2012,584042.5135,No
30/6/2012,584498.2909,No
30/6/2012,584557.8819,No
30/6/2012,584663.5715,No
30/6/2012,585205.9722,No
30/6/2012,585963.7179,No
30/6/2012,586365.0997,No
30/6/2012,586404.9961,No
30/6/2012,587022.0881,No
30/6/2012,587623.4559,No
30/6/2012,587719.4942,No
30/6/2012,587926.3902,No
30/6/2012,588216.8122,No
30/6/2012,588315.1847,No
30/6/2012,588399.3359,No
30/6/2012,588408.3139,No
30/6/2012,588583.3182,No
30/6/2012,588601.643,No
30/6/2012,588741.7162,No
30/6/2012,589212.7291,No
30/6/2012,589243.1104,No
30/6/2012,589446.722,No
30/6/2012,589650.6622,No
30/6/2012,589823.3948,No
30/6/2012,590635.164,No
30/6/2012,590654.2984,No
30/6/2012,590760.2478,No
30/6/2012,590802.4857,No
30/6/2012,590822.6485,No
30/6/2012,591033.7686,No
30/6/2012,591078.6982,No
30/6/2012,591209.5398,No
30/6/2012,591401.632,No
30/6/2012,591654.7949,No
30/6/2012,591723.51,No
30/6/2012,591920.6072,No
30/6/2012,591975.53,No
30/6/2012,592231.1884,No
30/6/2012,592233.737,No
30/6/2012,592268.6969,No
30/6/2012,592352.5978,No
30/6/2012,592510.9743,No
30/6/2012,592596.0358,No
30/6/2012,592657.4112,No
30/6/2012,592753.1478,No
30/6/2012,592769.355,No
30/6/2012,592785.4254,No
30/6/2012,592867.2109,No
30/6/2012,593036.8777,No
30/6/2012,593286.0054,No
30/6/2012,593453.2842,No
30/6/2012,593529.9607,No
30/6/2012,593587.4831,No
30/6/2012,593588.9728,Yes
30/6/2012,593794.9659,No
30/6/2012,593973.7451,No
30/6/2012,594072.689,No
30/6/2012,594327.8965,No
30/6/2012,594514.3246,No
30/6/2012,594701.1274,No
30/6/2012,594806.5654,No
30/6/2012,594853.0036,No
30/6/2012,594930.4138,No
30/6/2012,595166.5418,No
30/6/2012,595178.0349,No
30/6/2012,595428.4914,No
30/6/2012,595499.7049,No
30/6/2012,595656.4308,No
30/6/2012,595671.9699,No
30/6/2012,595678.1896,No
30/6/2012,595897.847,No
30/6/2012,596135.5691,No
30/6/2012,596242.013,No
30/6/2012,596483.5781,No
30/6/2012,596587.2193,No
30/6/2012,596605.9986,No
30/6/2012,596652.2147,No
30/6/2012,596905.0774,No
30/6/2012,597058.4703,No
30/6/2012,597334.092,No
30/6/2012,597421.9201,No
30/6/2012,597649.7914,No
30/6/2012,597695.3664,No
30/6/2012,597704.6884,No
30/6/2012,597778.2778,No
30/6/2012,597808.9024,No
30/6/2012,597881.9046,No
30/6/2012,597946.6416,No
30/6/2012,598011.3916,No
30/6/2012,598084.0081,No
30/6/2012,598191.5111,No
30/6/2012,598259.831,No
30/6/2012,598298.8582,No
30/6/2012,598304.5896,No
30/6/2012,598324.5807,No
30/6/2012,598325.3814,No
30/6/2012,598367.9712,No
30/6/2012,598395.2179,No
30/6/2012,598424.7194,No
30/6/2012,598470.0688,No
30/6/2012,598519.3916,No
30/6/2012,598536.9815,No
30/6/2012,598565.7314,No
30/6/2012,598601.0882,No
30/6/2012,598622.0012,No
30/6/2012,598637.5569,No
30/6/2012,598661.508,No
30/6/2012,598737.0613,No
30/6/2012,598772.3556,No
30/6/2012,598793.3678,No
30/6/2012,598821.2246,No
30/6/2012,598854.9393,No
30/6/2012,598935.5507,No
30/6/2012,598948.8343,No
30/6/2012,598966.1632,No
30/6/2012,599001.6216,No
30/6/2012,599004.7459,No
30/6/2012,599252.0571,No
30/6/2012,599278.0615,No
30/6/2012,599283.4499,No
30/6/2012,599348.6833,No
30/6/2012,599367.9995,No
30/6/2012,599414.1873,No
30/6/2012,599438.5604,No
30/6/2012,599609.0787,No
30/6/2012,599609.3485,No
30/6/2012,599618.6591,No
30/6/2012,599682.0794,No
30/6/2012,599695.3682,No
30/6/2012,599823.4478,No
30/6/2012,599891.8416,No
30/6/2012,599932.2137,No
30/6/2012,599941.9416,No
30/6/2012,599994.5874,No
30/6/2012,600025.6744,Yes
30/6/2012,600053.0427,No
30/6/2012,600072.3958,No
30/6/2012,600316.4698,No
30/6/2012,600339.4637,No
30/6/2012,600539.0683,No
30/6/2012,600613.5537,No
30/6/2012,600687.8153,No
30/6/2012,600738.2742,No
30/6/2012,600741.7027,No
30/6/2012,600781.7387,No
30/6/2012,600836.7435,No
30/6/2012,600867.5007,No
30/6/2012,600871.9775,No
30/6/2012,601039.5089,No
30/6/2012,601053.9946,No
30/6/2012,601180.034,No
30/6/2012,601189.7012,No
30/6/2012,601221.3589,No
30/6/2012,601293.2088,No
30/6/2012,601308.9124,No
30/6/2012,601370.0659,No
30/6/2012,601488.0924,No
30/6/2012,601490.9384,No
30/6/2012,601541.6285,No
30/6/2012,601545.4563,No
30/6/2012,601592.9196,No
30/6/2012,601600.2519,No
30/6/2012,601611.8661,No
30/6/2012,601636.8804,No
30/6/2012,601648.4944,No
30/6/2012,601708.9373,No
30/6/2012,601832.617,No
30/6/2012,601872.2998,No
30/6/2012,601891.7181,No
30/6/2012,601936.7853,No
30/6/2012,601952.1722,Yes
30/6/2012,602081.9673,No
30/6/2012,602100.5955,No
30/6/2012,602109.0502,No
30/6/2012,602167.1138,No
30/6/2012,602201.953,No
30/6/2012,602289.6253,No
30/6/2012,602307.5808,No
30/6/2012,602776.7214,No
30/6/2012,603170.2022,No
30/6/2012,603204.6105,No
30/6/2012,603241.9643,No
30/6/2012,603279.6076,No
30/6/2012,603287.6409,No
30/6/2012,603458.3682,No
30/6/2012,603584.5524,No
30/6/2012,603631.5756,No
30/6/2012,603668.3475,No
30/6/2012,603805.4235,No
30/6/2012,603824.4773,No
30/6/2012,603869.3922,No
30/6/2012,603900.5858,No
30/6/2012,604055.3934,No
30/6/2012,604070.9269,No
30/6/2012,604186.2511,No
30/6/2012,604349.225,No
30/6/2012,604479.6881,No
30/6/2012,604544.8106,No
30/6/2012,604586.8091,No
30/6/2012,604853.8534,No
30/6/2012,604922.5533,No
30/6/2012,604946.7689,No
30/6/2012,604987.6292,No
30/6/2012,605169.0178,No
30/6/2012,605262.0526,No
30/6/2012,605374.3014,No
30/6/2012,605446.9271,No
30/6/2012,605532.6173,No
30/6/2012,605617.8136,No
30/6/2012,605882.8933,No
30/6/2012,605914.8767,No
30/6/2012,605986.9644,No
30/6/2012,606020.6067,No
30/6/2012,606045.044,No
30/6/2012,606364.7182,No
30/6/2012,606447.8524,No
30/6/2012,606568.3396,No
30/6/2012,606568.7744,No
30/6/2012,606942.4005,No
30/6/2012,607203.3826,No
30/6/2012,607277.2405,No
30/6/2012,607304.4345,No
30/6/2012,607605.572,No
30/6/2012,607615.2722,No
30/6/2012,607702.1413,No
30/6/2012,607911.0776,No
30/6/2012,607931.5106,No
30/6/2012,607981.08,No
30/6/2012,608057.3054,No
30/6/2012,608080.8572,No
30/6/2012,608143.9941,No
30/6/2012,608378.687,No
30/6/2012,608392.7594,No
30/6/2012,608408.7001,No
30/6/2012,608607.5603,No
30/6/2012,608814.0607,No
30/6/2012,608905.4598,No
30/6/2012,608982.6648,No
30/6/2012,609279.3226,No
30/6/2012,609342.4292,No
30/6/2012,609408.9422,No
30/6/2012,609409.063,No
30/6/2012,609451.0889,No
30/6/2012,609619.0415,No
30/6/2012,609626.8208,No
30/6/2012,609635.4668,No
30/6/2012,609701.9321,No
30/6/2012,609755.2495,No
30/6/2012,609849.7341,No
30/6/2012,609908.2749,No
30/6/2012,610043.4559,No
30/6/2012,610143.9817,No
30/6/2012,610172.8658,No
30/6/2012,610211.0029,No
30/6/2012,610211.7268,No
30/6/2012,610565.5148,No
30/6/2012,610983.2518,No
30/6/2012,611014.1182,No
30/6/2012,611060.4059,No
30/6/2012,611216.0223,No
30/6/2012,611237.6221,No
30/6/2012,612366.9509,Yes
30/6/2012,612368.9618,No
30/6/2012,612437.785,No
30/6/2012,612860.5892,No
30/6/2012,613055.7789,No
30/6/2012,613068.6497,No
30/6/2012,613440.2688,No
30/6/2012,613524.955,No
30/6/2012,614140.0773,No
30/6/2012,614302.1839,No
30/6/2012,614338.9658,No
30/6/2012,614630.2179,No
30/6/2012,615164.5221,No
30/6/2012,615803.0425,No
30/6/2012,615811.4239,No
30/6/2012,615852.0998,No
30/6/2012,615982.5636,No
30/6/2012,616794.7068,No
30/6/2012,617079.15,No
30/6/2012,617130.8445,No
30/6/2012,588091.7712,No
30/6/2012,589325.0215,No
30/6/2012,589513.7212,No
30/6/2012,591258.8298,No
30/6/2012,591333.9226,No
30/6/2012,592276.7908,No
30/6/2012,592435.7905,No
30/6/2012,594582.915,No
30/6/2012,595098.4854,No
30/6/2012,595152.9396,No
30/6/2012,597010.8185,No
30/6/2012,597212.2923,No
30/6/2012,597492.2689,No
30/6/2012,597972.8357,No
30/6/2012,599833.6848,No
30/6/2012,600487.7432,No
30/6/2012,601235.0808,No
30/6/2012,605037.6308,No
30/6/2012,605286.2161,No
30/6/2012,605662.8877,Yes
30/6/2012,607739.0713,Yes
30/6/2012,609733.3601,No
30/6/2012,611176.5105,Yes
30/6/2012,611387.3799,No
30/6/2012,612922.3902,Yes
30/6/2012,615575.1407,No
30/6/2012,617032.3226,No
30/6/2012,617923.7362,No
30/6/2012,618807.7466,No
30/6/2012,619868.9552,Yes
30/6/2012,626147.3253,No
30/6/2012,626300.9054,Yes
30/6/2012,628635.0216,No
30/6/2012,629551.4073,No
30/6/2012,631823.3114,No
30/6/2012,631910.7339,No
30/6/2012,632081.4101,No
30/6/2012,633077.9744,No
30/6/2012,633172.7405,No
30/6/2012,633440.0708,No
30/6/2012,633809.7023,No
30/6/2012,634712.7142,No
30/6/2012,635572.2749,No
30/6/2012,616358.1383,No
30/6/2012,618484.5538,Yes
30/6/2012,619083.7272,No
30/6/2012,619336.2765,No
30/6/2012,620038.1331,Yes
30/6/2012,620132.5784,No
30/6/2012,622041.0246,Yes
30/6/2012,623276.3319,No
30/6/2012,630437.143,No
30/6/2012,635715.0055,No
30/6/2012,578138.4049,No
30/6/2012,578237.4589,No
30/6/2012,581748.8321,No
30/6/2012,583477.2991,No
30/6/2012,585054.8676,No
30/6/2012,586965.0982,No
30/6/2012,587864.4104,No
30/6/2012,588214.8657,No
30/6/2012,588327.0553,No
30/6/2012,589564.1076,No
30/6/2012,589734.2484,No
30/6/2012,591432.3573,No
30/6/2012,591873.8809,No
30/6/2012,593972.1496,No
30/6/2012,595172.6891,No
30/6/2012,595659.2441,No
30/6/2012,580989.5469,No
30/6/2012,581011.7827,No
30/6/2012,581962.3887,No
30/6/2012,582042.8633,No
30/6/2012,582154.3644,No
30/6/2012,582418.4881,No
30/6/2012,583343.2399,No
30/6/2012,583636.214,No
30/6/2012,585535.6832,No
30/6/2012,586231.0391,No
30/6/2012,586278.6472,No
30/6/2012,586479.5078,No
30/6/2012,586987.8913,No
30/6/2012,586993.8097,No
30/6/2012,588176.1729,No
30/6/2012,589690.1833,No
30/6/2012,591337.9515,No
30/6/2012,591606.134,No
30/6/2012,592677.1972,No
30/6/2012,593142.8561,No
30/6/2012,623914.9136,No
30/6/2012,624108.7981,No
30/6/2012,626339.0511,No
30/6/2012,627325.4207,No
30/6/2012,628187.5228,No
30/6/2012,630458.5319,No
30/6/2012,626048.3132,No
30/6/2012,631236.9742,No
30/6/2012,632980.5535,No
30/6/2012,633528.101,No
30/6/2012,633944.6742,No
30/6/2012,634002.8234,Yes
30/6/2012,634984.5919,No
30/6/2012,637917.3636,No
30/6/2012,643640.5304,No
30/6/2012,587130.6297,No
30/6/2012,588296.7411,No
30/6/2012,590299.7865,No
30/6/2012,590688.1956,No
30/6/2012,591498.1226,No
30/6/2012,591979.5418,No
30/6/2012,592996.8292,No
30/6/2012,596023.1044,No
30/6/2012,596159.9822,No
30/6/2012,602187.3165,No
30/6/2012,604103.5379,No
30/6/2012,604665.6602,No
30/6/2012,611122.7383,Yes
30/6/2012,611637.4542,No
30/6/2012,612543.9614,Yes
30/6/2012,613242.1262,No
30/6/2012,613579.4607,Yes
30/6/2012,613960.853,No
28/8/2012,631730.598,No
28/8/2012,636208.674,No
28/8/2012,636720.3153,No
28/8/2012,638760.2837,No
28/8/2012,639028.2741,No
28/8/2012,643748.918,No
28/8/2012,640395.6452,No
28/8/2012,642920.257,No
28/8/2012,643028.9255,No
28/8/2012,644599.2891,No
28/8/2012,645217.9178,No
28/8/2012,652649.9426,No
